FileID,CrashSeverity,County,CrashDate,PrimaryStreet,Distance,Direction,Weather,NumberOfFatalities,NumberOfInjured,CrashType,FirstVehicleType,FirstVehicleDirection,FirstDriverAge,FirstVehicleLane,FirstVehicleAction,FirstDriverCondition,SecondVehicleType,SecondVehicleDirection,SecondDriverAge,SecondVehicleLane,SecondVehicleAction,SecondDriverCondition,RoadCondition,Lighting,AgencyName,PedestrianInvolved
2633,PROPERTY DAMAGE ONLY,CLARK,1/27/16,US95N,1050,S,CLEAR,0,0,REAR-END,"HATCHBACK, 2 DOOR",N,23,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,40,3,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
2638,PROPERTY DAMAGE ONLY,CLARK,1/27/16,US95N,1500,W,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,26,1,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,50,1,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
2640,INJURY CRASH,CLARK,1/27/16,STEWART AVE,0,AT INT,CLEAR,0,1,NON-COLLISION,"SEDAN, 4 DOOR",E,21,0,TURNING LEFT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,YES
2417,INJURY CRASH,CLARK,1/27/16,SR159,0,AT INT,CLEAR,0,5,ANGLE,"SEDAN, 4 DOOR",W,20,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,49,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2576,INJURY CRASH,CLARK,1/27/16,SR159,0,AT INT,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",W,46,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,19,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2600,INJURY CRASH,CLARK,1/27/16,N TENAYA WAY,0,AT INT,CLEAR,0,2,ANGLE,"SEDAN, 2 DOOR",E,75,0,TURNING LEFT,APPARENTLY NORMAL,CARRY-ALL,S,82,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2608,PROPERTY DAMAGE ONLY,CLARK,1/27/16,SR159,0,AT INT,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",E,26,0,GOING STRAIGHT,INATTENTION/DISTRACTED,PICKUP,E,43,0,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
2612,INJURY CRASH,CLARK,1/27/16,ALTA DR,27,W,CLEAR,0,3,REAR-END,"SEDAN, 4 DOOR",W,67,1,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,W,62,1,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
2627,PROPERTY DAMAGE ONLY,CLARK,1/27/16,SR589,0,AT INT,CLEAR,0,0,ANGLE,"HARDTOP, 4 DOOR",W,29,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,29,0,TURNING LEFT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2645,PROPERTY DAMAGE ONLY,CLARK,1/27/16,US95S,150,S,CLOUDY,0,0,REAR-END,"SEDAN, 4 DOOR",S,28,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,42,5,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2650,PROPERTY DAMAGE ONLY,CLARK,1/27/16,MARTIN L KING BLVD,0,AT INT,CLEAR,0,0,ANGLE,PICKUP,N,45,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,23,0,TURNING LEFT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2658,PROPERTY DAMAGE ONLY,CLARK,1/27/16,IR15S,800,S,CLEAR,0,0,REAR-END,"SEDAN, 2 DOOR",S,23,4,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
2636,PROPERTY DAMAGE ONLY,CLARK,1/27/16,US95N,750,E,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",N,24,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
2641,PROPERTY DAMAGE ONLY,CLARK,1/27/16,US95S,1924,W,CLEAR,0,0,"SIDESWIPE, OVERTAKING",Unspecified,S,Unspecified,2,GOING STRAIGHT,Unspecified,"SEDAN, 4 DOOR",S,27,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,NHP,NO
2662,PROPERTY DAMAGE ONLY,CLARK,1/27/16,US95N TO DECATUR BLVD N/S INT79,1500,S,CLEAR,0,0,NON-COLLISION,CARRY-ALL,N,28,0,GOING STRAIGHT,HAD BEEN DRINKING,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
2559,INJURY CRASH,CLARK,1/27/16,CHEYENNE AVE,0,AT INT,CLEAR,0,1,NON-COLLISION,"SEDAN, 4 DOOR",E,45,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2570,INJURY CRASH,CLARK,1/27/16,HIGH RANGE DR,35,S,CLEAR,0,1,NON-COLLISION,CARRY-ALL,S,70,0,GOING STRAIGHT,HAD BEEN DRINKING: DRUG INVOLVEMENT,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2607,INJURY CRASH,CLARK,1/27/16,CHEYENNE AVE,50,W,CLEAR,0,1,REAR-END,Unspecified,Unspecified,Unspecified,3,GOING STRAIGHT,Unspecified,"SEDAN, 4 DOOR",E,44,3,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2625,PROPERTY DAMAGE ONLY,CLARK,1/27/16,SR573,0,AT INT,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",W,21,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,71,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2654,PROPERTY DAMAGE ONLY,CLARK,1/27/16,US95S TO SR573W INT83,20,N,CLEAR,0,0,"SIDESWIPE, OVERTAKING","SEDAN, 2 DOOR",S,49,0,TURNING RIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,27,0,TURNING RIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2591,PROPERTY DAMAGE ONLY,CLARK,1/27/16,W TROPICAL PKWY,1727,W,CLEAR,0,0,ANGLE,PICKUP,W,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,Unspecified,0,GOING STRAIGHT,"FELL ASLEEP, FAINTED, FATIGUED, ETC.",Unspecified,Unspecified,LVMPD,NO
2700,PROPERTY DAMAGE ONLY,CLARK,1/28/16,ANN RD,200,E,CLEAR,0,0,"SIDESWIPE, OVERTAKING","SEDAN, 4 DOOR",E,Unspecified,0,CHANGING LANES,OTHER IMPROPER DRIVING,"SEDAN, 4 DOOR",E,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2691,PROPERTY DAMAGE ONLY,CLARK,1/28/16,SR159,100,E,CLEAR,0,0,"SIDESWIPE, OVERTAKING",UTILITY,W,Unspecified,0,CHANGING LANES,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2708,INJURY CRASH,CLARK,1/28/16,SR159,0,AT INT,CLEAR,0,1,ANGLE,CARRY-ALL,W,48,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,35,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2731,PROPERTY DAMAGE ONLY,CLARK,1/28/16,E SUMMERLIN PKWY,800,W,CLEAR,0,0,REAR-END,CARRY-ALL,E,45,1,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,E,57,1,GOING STRAIGHT,APPARENTLY NORMAL,WET,DARK - NO LIGHTING,NHP,NO
2681,INJURY CRASH,CLARK,1/28/16,LAMB BLVD,100,S,CLEAR,0,2,REAR-END,"SEDAN, 4 DOOR",N,29,2,GOING STRAIGHT,APPARENTLY NORMAL,"HATCHBACK, 4 DOOR",N,26,2,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2697,PROPERTY DAMAGE ONLY,CLARK,1/28/16,GASS AVE,0,AT INT,CLEAR,0,0,ANGLE,"HATCHBACK, 4 DOOR",E,60,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,58,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2723,PROPERTY DAMAGE ONLY,CLARK,1/28/16,US95S,500,N,CLEAR,0,0,ANGLE,"SEDAN, 2 DOOR",S,54,2,CHANGING LANES,APPARENTLY NORMAL,"SEDAN, 2 DOOR",S,23,2,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
2724,INJURY CRASH,CLARK,1/28/16,US95S,75,S,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",S,39,1,NOT REPORTED,APPARENTLY NORMAL,"HATCHBACK, 4 DOOR",S,41,1,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
2725,PROPERTY DAMAGE ONLY,CLARK,1/28/16,SR159,0,AT INT,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",E,48,0,TURNING LEFT,APPARENTLY NORMAL,UTILITY,E,61,0,TURNING LEFT,Unspecified,WET,DAYLIGHT,NHP,NO
2727,PROPERTY DAMAGE ONLY,CLARK,1/28/16,IR15N,50,N,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,36,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,30,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2729,PROPERTY DAMAGE ONLY,CLARK,1/28/16,US95N,2640,N,CLEAR,0,0,REAR-END,VAN,N,64,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,60,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2732,INJURY CRASH,CLARK,1/28/16,US95N,75,S,CLEAR,0,2,REAR-END,"HATCHBACK, 4 DOOR",N,33,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,30,3,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,NHP,NO
2733,PROPERTY DAMAGE ONLY,CLARK,1/28/16,IR15N,100,S,CLEAR,0,0,REAR-END,PICKUP,N,18,0,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,69,5,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2735,INJURY CRASH,CLARK,1/28/16,IR15N,500,S,CLEAR,0,1,REAR-END,CARRY-ALL,N,36,4,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,59,4,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2747,PROPERTY DAMAGE ONLY,CLARK,1/28/16,EASTERN AVE,12,S,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",S,20,1,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,43,1,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2690,PROPERTY DAMAGE ONLY,CLARK,1/28/16,SR595,240,N,CLEAR,0,0,ANGLE,VAN,E,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,S,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2692,INJURY CRASH,CLARK,1/28/16,SR589,400,E,CLEAR,0,4,REAR-END,OTHER,W,29,2,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,W,38,2,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2694,PROPERTY DAMAGE ONLY,CLARK,1/28/16,ARVILLE ST,111,N,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,Unspecified,Unspecified,LVMPD,NO
2699,PROPERTY DAMAGE ONLY,CLARK,1/28/16,N YALE ST,0,AT INT,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",N,51,0,TURNING RIGHT,APPARENTLY NORMAL,Unspecified,W,Unspecified,0,TURNING LEFT,Unspecified,DRY,DAYLIGHT,LVMPD,NO
2709,INJURY CRASH,CLARK,1/28/16,SR159,250,E,CLEAR,0,1,ANGLE,UTILITY,W,58,1,GOING STRAIGHT,APPARENTLY NORMAL,COUPE,W,41,1,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2717,INJURY CRASH,CLARK,1/28/16,SR159,0,AT INT,CLEAR,0,3,ANGLE,MOTORSCOOTER,S,19,0,TURNING LEFT,DRUG INVOLVEMENT,"SEDAN, 4 DOOR",W,53,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2719,INJURY CRASH,CLARK,1/28/16,SR589,249,W,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",E,31,1,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,E,24,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2753,INJURY CRASH,CLARK,1/28/16,US95S,400,N,CLEAR,0,2,REAR-END,CARRY-ALL,S,51,0,GOING STRAIGHT,DRUG INVOLVEMENT,"SEDAN, 4 DOOR",S,46,5,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2759,INJURY CRASH,CLARK,1/28/16,US95S,500,E,CLEAR,0,1,"SIDESWIPE, OVERTAKING","SEDAN, 4 DOOR",S,37,0,NOT REPORTED,APPARENTLY NORMAL,PICKUP,S,28,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2761,INJURY CRASH,CLARK,1/28/16,US95S,1700,E,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",S,42,2,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,S,Unspecified,2,STOPPED,Unspecified,DRY,DAYLIGHT,NHP,NO
2686,INJURY CRASH,CLARK,1/28/16,OWENS AVE,0,AT INT,CLEAR,0,1,"SIDESWIPE, OVERTAKING",Unspecified,W,Unspecified,0,TURNING LEFT,Unspecified,"SEDAN, 4 DOOR",W,35,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2687,INJURY CRASH,CLARK,1/28/16,LAKE MEAD BLVD,137,W,CLEAR,0,2,REAR-END,"SEDAN, 2 DOOR",E,41,2,GOING STRAIGHT,DRUG INVOLVEMENT,"SEDAN, 4 DOOR",E,46,2,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2713,INJURY CRASH,CLARK,1/28/16,N DECATUR BLVD,40,N,CLEAR,0,1,REAR-END,VAN,N,42,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,35,0,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2726,INJURY CRASH,CLARK,1/28/16,US95N TO LAKE MEAD BLVD E INT82,30,W,CLEAR,0,1,NON-COLLISION,VAN,N,28,1,GOING STRAIGHT,INATTENTION/DISTRACTED,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,NHP,NO
2740,INJURY CRASH,CLARK,1/28/16,LAKE MEAD BLVD,0,AT INT,CLEAR,0,1,NON-COLLISION,BUS,N,51,0,TURNING LEFT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,NLPD,YES
2757,PROPERTY DAMAGE ONLY,CLARK,1/28/16,MARTIN L KING BLVD,3,S,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",N,47,2,CHANGING LANES,"FELL ASLEEP, FAINTED, FATIGUED, ETC.: HAD BEEN DRINKING","SEDAN, 4 DOOR",N,24,2,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2762,PROPERTY DAMAGE ONLY,CLARK,1/28/16,US95N,1000,E,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,Unspecified,3,GOING STRAIGHT,OTHER IMPROPER DRIVING,PICKUP,N,44,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,NHP,NO
2701,PROPERTY DAMAGE ONLY,CLARK,1/28/16,N TENAYA WAY,290,N,CLEAR,0,0,REAR-END,CARRY-ALL,S,Unspecified,0,GOING STRAIGHT,INATTENTION/DISTRACTED,CARRY-ALL,S,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2728,INJURY CRASH,CLARK,1/28/16,CC215N TO CHEYENNE AVE E,20,W,CLEAR,0,1,REAR-END,FLATBED OR PLATFORM,N,56,0,GOING STRAIGHT,APPARENTLY NORMAL,STATION WAGON,N,77,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2818,INJURY CRASH,CLARK,1/29/16,BACKWOODSMAN AVE,0,AT INT,CLEAR,0,1,NON-COLLISION,"SEDAN, 4 DOOR",W,46,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,LVMPD,NO
2846,PROPERTY DAMAGE ONLY,CLARK,1/29/16,N DURANGO DR,0,AT INT,CLEAR,0,0,REAR-END,PICKUP,E,Unspecified,4,GOING STRAIGHT,Unspecified,SEDAN,N,22,4,TURNING RIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2869,PROPERTY DAMAGE ONLY,CLARK,1/29/16,CC215N,0,AT INT,CLEAR,0,0,"SIDESWIPE, MEETING",PICKUP,W,19,0,TURNING LEFT,APPARENTLY NORMAL,"HATCHBACK, 4 DOOR",W,34,0,TURNING LEFT,APPARENTLY NORMAL,DRY,DAWN,NHP,NO
2823,INJURY CRASH,CLARK,1/29/16,LAKE MEAD BLVD,27,E,CLOUDY,0,1,ANGLE,"SEDAN, 4 DOOR",W,18,3,MAKING U-TURN,APPARENTLY NORMAL,CARRY-ALL,E,22,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2812,PROPERTY DAMAGE ONLY,CLARK,1/29/16,N DURANGO DR,20,E,CLOUDY,0,0,ANGLE,"SEDAN, 4 DOOR",N,Unspecified,0,TURNING RIGHT,APPARENTLY NORMAL,CARRY-ALL,E,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2774,FATAL CRASH,CLARK,1/29/16,OWENS AVE,35,E,CLEAR,1,0,NON-COLLISION,"SEDAN, 4 DOOR",W,20,0,GOING STRAIGHT,DRUG INVOLVEMENT,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2804,INJURY CRASH,CLARK,1/29/16,N SANDHILL RD,0,AT INT,CLEAR,0,1,ANGLE,CARRY-ALL,W,32,0,TURNING LEFT,Unspecified,"SEDAN, 2 DOOR",N,51,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2805,INJURY CRASH,CLARK,1/29/16,THATA WAY,66,S,CLOUDY,0,2,REAR-END,CARRY-ALL,W,16,1,TURNING LEFT,APPARENTLY NORMAL,CARRY-ALL,S,41,1,PARKED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2817,INJURY CRASH,CLARK,1/29/16,OWENS AVE,30,N,CLOUDY,0,2,ANGLE,"SEDAN, 2 DOOR",S,20,0,TURNING RIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,20,0,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2837,PROPERTY DAMAGE ONLY,CLARK,1/29/16,IR15N,800,S,CLOUDY,0,0,"SIDESWIPE, OVERTAKING","SEDAN, 4 DOOR",N,Unspecified,1,NOT REPORTED,Unspecified,"SEDAN, 4 DOOR",N,17,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2795,PROPERTY DAMAGE ONLY,CLARK,1/29/16,S DECATUR BLVD,65,N,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,"HARDTOP, 4 DOOR",N,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2800,PROPERTY DAMAGE ONLY,CLARK,1/29/16,S VALLEY VIEW BLVD,69,N,CLOUDY,0,0,REAR-END,"SEDAN, 4 DOOR",S,Unspecified,0,GOING STRAIGHT,OTHER IMPROPER DRIVING,CARRY-ALL,S,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2831,PROPERTY DAMAGE ONLY,CLARK,1/29/16,SR574,30,E,CLEAR,0,0,"SIDESWIPE, OVERTAKING",PICKUP,W,54,4,CHANGING LANES,APPARENTLY NORMAL,"SEDAN, 2 DOOR",W,34,4,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2838,PROPERTY DAMAGE ONLY,CLARK,1/29/16,US95S,150,N,CLEAR,0,0,REAR-END,"HARDTOP, 4 DOOR",S,24,4,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,S,38,4,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2847,INJURY CRASH,CLARK,1/29/16,SR596,200,S,CLEAR,0,3,REAR-END,PICKUP,N,41,1,GOING STRAIGHT,Unspecified,CARRY-ALL,N,68,1,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2867,PROPERTY DAMAGE ONLY,CLARK,1/29/16,IR15N,100,S,CLOUDY,0,0,NON-COLLISION,"SEDAN, 4 DOOR",N,21,4,GOING STRAIGHT,OTHER IMPROPER DRIVING,"SEDAN, 4 DOOR",N,22,4,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DUSK,NHP,NO
2868,INJURY CRASH,CLARK,1/29/16,SR589,300,E,CLEAR,0,2,REAR-END,Unspecified,W,38,3,GOING STRAIGHT,Unspecified,3-DOOR,W,44,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2783,INJURY CRASH,CLARK,1/29/16,E OGDEN AVE,0,AT INT,CLEAR,0,3,ANGLE,"SEDAN, 4 DOOR",E,35,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,29,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
11951,PROPERTY DAMAGE ONLY,CLARK,4/23/16,US95N,1000,S,CLEAR,0,0,"SIDESWIPE, OVERTAKING",BUS,N,28,2,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,NHP,NO
2786,PROPERTY DAMAGE ONLY,CLARK,1/29/16,E OGDEN AVE,0,AT INT,CLEAR,0,0,ANGLE,MOPED,W,Unspecified,0,GOING STRAIGHT,PHYSICAL IMPAIRMENT,"SEDAN, 2 DOOR",W,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2790,PROPERTY DAMAGE ONLY,CLARK,1/29/16,LAKE MEAD BLVD,100,E,CLOUDY,0,0,REAR-END,PICKUP,W,55,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,61,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2807,PROPERTY DAMAGE ONLY,CLARK,1/29/16,N DECATUR BLVD,100,N,CLEAR,0,0,NON-COLLISION,CARRY-ALL,S,Unspecified,0,GOING STRAIGHT,Unspecified,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2820,PROPERTY DAMAGE ONLY,CLARK,1/29/16,N DECATUR BLVD,0,AT INT,CLEAR,0,0,ANGLE,HATCHBACK/FASTBACK,N,Unspecified,0,TURNING LEFT,APPARENTLY NORMAL,PICKUP,S,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2851,INJURY CRASH,CLARK,1/29/16,US95S,350,W,CLEAR,0,1,REAR-END,PICKUP,S,49,1,GOING STRAIGHT,OTHER IMPROPER DRIVING,"SEDAN, 4 DOOR",S,59,1,GOING STRAIGHT,APPARENTLY NORMAL,WET,DARK - SPOT LIGHTING,NHP,NO
2852,PROPERTY DAMAGE ONLY,CLARK,1/29/16,US95N,1500,E,CLEAR,0,0,NON-COLLISION,PICKUP,N,38,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,N,Unspecified,0,GOING STRAIGHT,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
2855,PROPERTY DAMAGE ONLY,CLARK,1/29/16,US95S,200,E,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",S,22,2,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,32,2,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
2772,INJURY CRASH,CLARK,1/29/16,SUNUP DR,0,AT INT,CLOUDY,0,2,ANGLE,CARRY-ALL,W,61,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,72,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2787,INJURY CRASH,CLARK,1/29/16,N BUFFALO DR,0,AT INT,CLEAR,0,1,ANGLE,PICKUP,N,42,0,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,S,21,0,TURNING LEFT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2788,INJURY CRASH,CLARK,1/29/16,ANN RD TO SR599S INT90A,30,N,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",N,24,1,TURNING LEFT,HAD BEEN DRINKING,"SEDAN, 4 DOOR",S,20,1,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
